# Test: 10 MILLONES
# Timestamp: 2025-11-30T07:57:08.058718700
# Datagramas procesados: 7,864,467
# Tiempo procesamiento: 12,379,914 ms
# Resultados válidos: 1048/1048
arc_id,velocity_m_s,velocity_km_h,sample_count,line_id,timestamp
ARC_583_512004_512004,8.8843,31.9833,1,583,2025-11-30T07:57:08.0778892
ARC_114_513244_513244,31.8507,114.6625,1,114,2025-11-30T07:57:08.0778892
ARC_452_514147_514147,11.5596,41.6146,1,452,2025-11-30T07:57:08.0778892
ARC_386_516061_516061,8.7314,31.4332,1,386,2025-11-30T07:57:08.0778892
ARC_581_502350_502350,14.0000,50.4000,1,581,2025-11-30T07:57:08.0778892
ARC_233_519290_519290,5.0000,18.0000,1,233,2025-11-30T07:57:08.0778892
ARC_80_514413_514413,10.1244,36.4478,1,80,2025-11-30T07:57:08.0778892
ARC_125_514246_514246,12.7654,45.9555,1,125,2025-11-30T07:57:08.0778892
ARC_173_514452_514452,7.3945,26.6203,1,173,2025-11-30T07:57:08.0778892
ARC_298_519108_519108,7.0000,25.2000,1,298,2025-11-30T07:57:08.0778892
ARC_322_518027_518027,8.0114,28.8411,1,322,2025-11-30T07:57:08.0778892
ARC_457_516089_516089,9.3173,33.5424,1,457,2025-11-30T07:57:08.0778892
ARC_606_514076_514377,5.0565,18.2034,1,606,2025-11-30T07:57:08.0778892
ARC_709_515040_515040,29.0000,104.4000,1,709,2025-11-30T07:57:08.0778892
ARC_274_513082_513082,21.2457,76.4844,1,274,2025-11-30T07:57:08.0778892
ARC_240_514072_514072,12.5854,45.3073,1,240,2025-11-30T07:57:08.0778892
ARC_93_502950_502950,26.4837,95.3413,1,93,2025-11-30T07:57:08.0778892
ARC_566_513273_512178,6.5445,23.5602,1,566,2025-11-30T07:57:08.0778892
ARC_457_514415_514415,17.9932,64.7755,1,457,2025-11-30T07:57:08.0778892
ARC_329_514213_514213,5.0793,18.2857,1,329,2025-11-30T07:57:08.0778892
ARC_253_513249_513205,8.2965,29.8674,1,253,2025-11-30T07:57:08.0778892
ARC_200_513106_513106,13.7266,49.4159,1,200,2025-11-30T07:57:08.0778892
ARC_636_516266_516267,9.4591,34.0528,1,636,2025-11-30T07:57:08.0778892
ARC_170_516078_516221,31.0251,111.6903,1,170,2025-11-30T07:57:08.0778892
ARC_64_518005_518005,11.4795,41.3260,1,64,2025-11-30T07:57:08.0778892
ARC_636_516080_516080,12.8544,46.2757,1,636,2025-11-30T07:57:08.0778892
ARC_280_519096_519096,25.0000,90.0000,1,280,2025-11-30T07:57:08.0778892
ARC_596_514041_514041,5.7217,20.5982,1,596,2025-11-30T07:57:08.0778892
ARC_124_501700_501700,27.0000,97.2000,1,124,2025-11-30T07:57:08.0778892
ARC_30226_514409_514409,13.8396,49.8226,1,30226,2025-11-30T07:57:08.0778892
ARC_369_516078_516078,28.0000,100.8000,1,369,2025-11-30T07:57:08.0778892
ARC_359_518082_518082,10.8118,38.9224,1,359,2025-11-30T07:57:08.0778892
ARC_310_519021_519021,5.5874,20.1146,1,310,2025-11-30T07:57:08.0778892
ARC_593_514051_514051,7.1499,25.7398,1,593,2025-11-30T07:57:08.0778892
ARC_480_500154_511946,11.9254,42.9315,1,480,2025-11-30T07:57:08.0778892
ARC_700_514138_514138,16.1560,58.1615,1,700,2025-11-30T07:57:08.0778892
ARC_547_512070_512070,7.2936,26.2570,1,547,2025-11-30T07:57:08.0778892
ARC_666_514027_514027,6.8800,24.7681,1,666,2025-11-30T07:57:08.0778892
ARC_700_518148_518148,18.0000,64.8000,1,700,2025-11-30T07:57:08.0778892
ARC_317_516005_516005,7.0851,25.5065,1,317,2025-11-30T07:57:08.0778892
ARC_668_518069_518069,11.1743,40.2276,1,668,2025-11-30T07:57:08.0778892
ARC_464_513032_513251,8.8378,31.8160,1,464,2025-11-30T07:57:08.0778892
ARC_104_504010_504010,33.0000,118.8000,1,104,2025-11-30T07:57:08.0778892
ARC_487_516089_516089,28.0000,100.8000,1,487,2025-11-30T07:57:08.0778892
ARC_48_518120_518120,0.6658,2.3968,1,48,2025-11-30T07:57:08.0778892
ARC_173_514454_514454,3.7009,13.3232,1,173,2025-11-30T07:57:08.0778892
ARC_240_514376_514376,8.7101,31.3564,1,240,2025-11-30T07:57:08.0778892
ARC_155_516052_516052,12.0887,43.5193,1,155,2025-11-30T07:57:08.0778892
ARC_355_516211_516209,20.0447,72.1609,1,355,2025-11-30T07:57:08.0778892
ARC_254_501101_501101,32.0000,115.2000,1,254,2025-11-30T07:57:08.0778892
ARC_89_501552_501552,7.2003,25.9212,1,89,2025-11-30T07:57:08.0778892
ARC_506_511309_511309,2.9895,10.7621,1,506,2025-11-30T07:57:08.0778892
ARC_352_514415_514415,14.3311,51.5920,1,352,2025-11-30T07:57:08.0778892
ARC_407_516022_516022,12.4292,44.7450,1,407,2025-11-30T07:57:08.0778892
ARC_551_517190_517190,2.4072,8.6658,1,551,2025-11-30T07:57:08.0778892
ARC_114_513241_513240,4.0000,14.4000,1,114,2025-11-30T07:57:08.0778892
ARC_259_519018_519018,17.0000,61.2000,1,259,2025-11-30T07:57:08.0778892
ARC_62_513130_513130,6.0000,21.6000,1,62,2025-11-30T07:57:08.0778892
ARC_354_513080_513080,24.0000,86.4000,1,354,2025-11-30T07:57:08.0778892
ARC_189_518155_518077,6.6142,23.8111,1,189,2025-11-30T07:57:08.0778892
ARC_330_515148_515148,15.0000,54.0000,1,330,2025-11-30T07:57:08.0778892
ARC_415_514342_514257,23.2094,83.5537,1,415,2025-11-30T07:57:08.0778892
ARC_126_514432_514432,7.9544,28.6359,1,126,2025-11-30T07:57:08.0778892
ARC_666_514054_514054,11.5696,41.6504,1,666,2025-11-30T07:57:08.0778892
ARC_157_513135_513135,7.4921,26.9714,1,157,2025-11-30T07:57:08.0778892
ARC_26_515141_515141,11.0037,39.6133,1,26,2025-11-30T07:57:08.0778892
ARC_272_503012_503007,27.8896,100.4025,1,272,2025-11-30T07:57:08.0778892
ARC_173_514347_514347,27.0000,97.2000,1,173,2025-11-30T07:57:08.0778892
ARC_237_514055_514055,13.6257,49.0523,1,237,2025-11-30T07:57:08.0778892
ARC_553_519043_519043,19.0000,68.4000,1,553,2025-11-30T07:57:08.0778892
ARC_70_514069_514069,34.0000,122.4000,1,70,2025-11-30T07:57:08.0778892
ARC_553_513003_513003,16.0000,57.6000,1,553,2025-11-30T07:57:08.0778892
ARC_200_513119_513119,6.6035,23.7726,1,200,2025-11-30T07:57:08.0778892
ARC_505_515169_515169,9.8650,35.5140,1,505,2025-11-30T07:57:08.0778892
ARC_373_516221_516221,30.0000,108.0000,1,373,2025-11-30T07:57:08.0789353
ARC_304_517163_517163,36.4455,131.2040,1,304,2025-11-30T07:57:08.0789353
ARC_517_515145_515145,9.3006,33.4822,1,517,2025-11-30T07:57:08.0789353
ARC_607_512163_512163,20.3693,73.3293,1,607,2025-11-30T07:57:08.0789353
ARC_386_516073_516077,35.4583,127.6498,1,386,2025-11-30T07:57:08.0789353
ARC_28_514137_514137,26.0000,93.6000,1,28,2025-11-30T07:57:08.0789353
ARC_326_516241_516241,27.0000,97.2000,1,326,2025-11-30T07:57:08.0789353
ARC_171_516216_516218,9.0920,32.7312,1,171,2025-11-30T07:57:08.0789353
ARC_308_513045_513045,21.0000,75.6000,1,308,2025-11-30T07:57:08.0789353
ARC_589_517009_517009,6.0591,21.8127,1,589,2025-11-30T07:57:08.0789353
ARC_464_515014_515014,11.7947,42.4610,1,464,2025-11-30T07:57:08.0789353
ARC_527_513049_513049,9.0690,32.6483,1,527,2025-11-30T07:57:08.0789353
ARC_173_514130_514130,12.2105,43.9579,1,173,2025-11-30T07:57:08.0789353
ARC_23_514400_514371,12.2540,44.1145,1,23,2025-11-30T07:57:08.0789353
ARC_618_512187_512032,5.2455,18.8837,1,618,2025-11-30T07:57:08.0789353
ARC_180_513107_513107,27.0000,97.2000,1,180,2025-11-30T07:57:08.0789353
ARC_7_519108_519108,9.0306,32.5102,1,7,2025-11-30T07:57:08.0789353
ARC_596_514049_514049,32.0000,115.2000,1,596,2025-11-30T07:57:08.0789353
ARC_138_516019_516019,13.0000,46.8000,1,138,2025-11-30T07:57:08.0789353
ARC_180_513290_513104,36.9849,133.1455,1,180,2025-11-30T07:57:08.0789353
ARC_593_514025_514025,14.3484,51.6544,1,593,2025-11-30T07:57:08.0789353
ARC_125_514195_514195,25.0000,90.0000,1,125,2025-11-30T07:57:08.0789353
ARC_197_513048_513048,9.1534,32.9522,1,197,2025-11-30T07:57:08.0789353
ARC_267_511272_511272,7.6149,27.4135,1,267,2025-11-30T07:57:08.0789353
ARC_16_516245_516245,4.0736,14.6650,1,16,2025-11-30T07:57:08.0789353
ARC_442_513251_513251,20.9190,75.3085,1,442,2025-11-30T07:57:08.0789353
ARC_317_516011_516011,31.1488,112.1356,1,317,2025-11-30T07:57:08.0789353
ARC_44_514302_514303,35.8746,129.1487,1,44,2025-11-30T07:57:08.0789353
ARC_427_512163_512163,10.5909,38.1274,1,427,2025-11-30T07:57:08.0789353
ARC_684_514010_514010,9.4478,34.0119,1,684,2025-11-30T07:57:08.0789353
ARC_639_515146_515146,7.7236,27.8049,1,639,2025-11-30T07:57:08.0789353
ARC_506_515189_515189,10.8912,39.2082,1,506,2025-11-30T07:57:08.0789353
ARC_373_516256_516256,10.6036,38.1730,1,373,2025-11-30T07:57:08.0789353
ARC_23_514368_514369,10.0499,36.1795,1,23,2025-11-30T07:57:08.0789353
ARC_677_518124_518089,30.1675,108.6029,1,677,2025-11-30T07:57:08.0789353
ARC_605_513135_513135,13.1637,47.3894,1,605,2025-11-30T07:57:08.0789353
ARC_535_514211_514211,11.7281,42.2212,1,535,2025-11-30T07:57:08.0789353
ARC_200_513133_513133,6.8679,24.7243,1,200,2025-11-30T07:57:08.0789353
ARC_144_519019_519019,11.2001,40.3204,1,144,2025-11-30T07:57:08.0789353
ARC_189_512035_512035,13.8834,49.9803,1,189,2025-11-30T07:57:08.0789353
ARC_28_517012_517012,9.2500,33.2999,1,28,2025-11-30T07:57:08.0789353
ARC_523_514195_514124,39.0367,140.5321,1,523,2025-11-30T07:57:08.0789353
ARC_107_501552_501552,4.1508,14.9428,1,107,2025-11-30T07:57:08.0789353
ARC_527_513261_513261,4.6878,16.8760,1,527,2025-11-30T07:57:08.0795297
ARC_200_513130_513130,5.9147,21.2929,1,200,2025-11-30T07:57:08.0795297
ARC_281_501502_501502,10.1394,36.5019,1,281,2025-11-30T07:57:08.0795297
ARC_621_514534_514202,8.6345,31.0844,1,621,2025-11-30T07:57:08.0795297
ARC_218_514449_514449,14.2567,51.3242,1,218,2025-11-30T07:57:08.0795297
ARC_490_500951_500951,35.0000,126.0000,1,490,2025-11-30T07:57:08.0795297
ARC_7_519099_519099,35.3193,127.1494,1,7,2025-11-30T07:57:08.0795297
ARC_402_501251_501251,15.5789,56.0840,1,402,2025-11-30T07:57:08.0795297
ARC_96_502801_502801,2.0000,7.2000,1,96,2025-11-30T07:57:08.0795297
ARC_398_517065_517065,18.6325,67.0770,1,398,2025-11-30T07:57:08.0795297
ARC_600_514391_514391,7.6284,27.4623,1,600,2025-11-30T07:57:08.0795297
ARC_177_514371_514381,10.4003,37.4411,1,177,2025-11-30T07:57:08.0795297
ARC_370_519041_519041,20.8436,75.0370,1,370,2025-11-30T07:57:08.0795297
ARC_598_514119_514119,26.1596,94.1747,1,598,2025-11-30T07:57:08.0795297
ARC_404_501350_501500,15.2333,54.8401,1,404,2025-11-30T07:57:08.0795297
ARC_565_514232_514233,36.3968,131.0285,1,565,2025-11-30T07:57:08.0795297
ARC_346_514370_514417,10.0091,36.0328,1,346,2025-11-30T07:57:08.0795297
ARC_433_514037_514035,36.8733,132.7438,1,433,2025-11-30T07:57:08.0795297
ARC_107_501002_501002,4.6233,16.6440,1,107,2025-11-30T07:57:08.0795297
ARC_298_519108_519108,8.0386,28.9390,1,298,2025-11-30T07:57:08.0795297
ARC_438_516233_516233,11.5903,41.7249,1,438,2025-11-30T07:57:08.0795297
ARC_178_513013_513013,30.0000,108.0000,1,178,2025-11-30T07:57:08.0795297
ARC_440_514046_514047,10.8354,39.0073,1,440,2025-11-30T07:57:08.0798725
ARC_162_501855_501855,15.0000,54.0000,1,162,2025-11-30T07:57:08.0798725
ARC_272_514454_514454,3.7264,13.4150,1,272,2025-11-30T07:57:08.0798725
ARC_418_514206_514207,11.1505,40.1418,1,418,2025-11-30T07:57:08.0798725
ARC_327_514400_514400,41.3204,148.7535,1,327,2025-11-30T07:57:08.0798725
ARC_118_516142_516142,7.2142,25.9711,1,118,2025-11-30T07:57:08.0798725
ARC_340_513261_513261,12.6077,45.3879,1,340,2025-11-30T07:57:08.0798725
ARC_406_516227_516227,6.0000,21.6000,1,406,2025-11-30T07:57:08.0798725
ARC_74_514097_514097,31.0000,111.6000,1,74,2025-11-30T07:57:08.0798725
ARC_247_510088_514156,31.0000,111.6000,1,247,2025-11-30T07:57:08.0798725
ARC_105_519086_519086,5.9055,21.2597,1,105,2025-11-30T07:57:08.0798725
ARC_139_500600_500600,9.6637,34.7891,1,139,2025-11-30T07:57:08.0798725
ARC_406_511104_511104,9.8365,35.4112,1,406,2025-11-30T07:57:08.0798725
ARC_98_502750_502750,0.0330,0.1189,1,98,2025-11-30T07:57:08.0798725
ARC_66_515144_515144,31.9571,115.0455,1,66,2025-11-30T07:57:08.0798725
ARC_3_518060_518060,43.0840,155.1025,1,3,2025-11-30T07:57:08.0798725
ARC_403_511272_511272,5.2113,18.7608,1,403,2025-11-30T07:57:08.0798725
ARC_210_501551_501551,7.2036,25.9329,1,210,2025-11-30T07:57:08.0798725
ARC_191_513187_513187,5.0945,18.3400,1,191,2025-11-30T07:57:08.0798725
ARC_298_514174_514174,7.0000,25.2000,1,298,2025-11-30T07:57:08.0798725
ARC_273_513253_513253,14.1103,50.7972,1,273,2025-11-30T07:57:08.0798725
ARC_362_501403_501403,9.0000,32.4000,1,362,2025-11-30T07:57:08.0798725
ARC_28_512014_512014,13.1943,47.4995,1,28,2025-11-30T07:57:08.0798725
ARC_103_518051_518051,29.1712,105.0164,1,103,2025-11-30T07:57:08.0798725
ARC_240_503002_502700,32.2437,116.0772,1,240,2025-11-30T07:57:08.0798725
ARC_59_501000_501000,31.0000,111.6000,1,59,2025-11-30T07:57:08.0798725
ARC_10_511313_511313,7.0836,25.5008,1,10,2025-11-30T07:57:08.0798725
ARC_411_516094_516096,8.6270,31.0571,1,411,2025-11-30T07:57:08.0798725
ARC_132_514036_514036,9.4808,34.1308,1,132,2025-11-30T07:57:08.0798725
ARC_307_501401_501401,7.0000,25.2000,1,307,2025-11-30T07:57:08.0798725
ARC_196_518031_518031,8.0000,28.8000,1,196,2025-11-30T07:57:08.0798725
ARC_96_500952_500952,8.3999,30.2395,1,96,2025-11-30T07:57:08.0798725
ARC_327_516090_516090,5.2466,18.8879,1,327,2025-11-30T07:57:08.0798725
ARC_304_517012_517012,7.3912,26.6082,1,304,2025-11-30T07:57:08.0798725
ARC_129_513163_513163,12.0000,43.2000,1,129,2025-11-30T07:57:08.0798725
ARC_201_513257_513257,11.1752,40.2307,1,201,2025-11-30T07:57:08.0798725
ARC_334_501050_501050,7.4470,26.8092,1,334,2025-11-30T07:57:08.0798725
ARC_2246_513105_513105,29.0000,104.4000,1,2246,2025-11-30T07:57:08.0798725
ARC_204_502800_502800,13.0000,46.8000,1,204,2025-11-30T07:57:08.0798725
ARC_440_514048_514538,13.9734,50.3043,1,440,2025-11-30T07:57:08.0798725
ARC_277_500600_500600,5.8206,20.9543,1,277,2025-11-30T07:57:08.0798725
ARC_16_513082_513082,7.3693,26.5296,1,16,2025-11-30T07:57:08.0798725
ARC_408_519148_519148,10.9234,39.3241,1,408,2025-11-30T07:57:08.0798725
ARC_76_512117_512117,41.0000,147.6000,1,76,2025-11-30T07:57:08.0798725
ARC_31_513303_513303,11.6421,41.9117,1,31,2025-11-30T07:57:08.0798725
ARC_66_517175_517175,9.0164,32.4590,1,66,2025-11-30T07:57:08.0798725
ARC_367_501850_501850,30.0000,108.0000,1,367,2025-11-30T07:57:08.0798725
ARC_298_514056_514056,15.7404,56.6653,1,298,2025-11-30T07:57:08.0798725
ARC_248_512069_512069,5.0038,18.0136,1,248,2025-11-30T07:57:08.0798725
ARC_32_517013_517013,16.0564,57.8032,1,32,2025-11-30T07:57:08.0798725
ARC_23_513034_513034,23.0000,82.8000,1,23,2025-11-30T07:57:08.0798725
ARC_277_512003_512003,8.2515,29.7056,1,277,2025-11-30T07:57:08.0798725
ARC_241_501052_501052,42.0000,151.2000,1,241,2025-11-30T07:57:08.0798725
ARC_139_516054_516054,4.2741,15.3866,1,139,2025-11-30T07:57:08.0798725
ARC_336_514171_514171,9.2822,33.4161,1,336,2025-11-30T07:57:08.0798725
ARC_60_515044_515044,21.1428,76.1139,1,60,2025-11-30T07:57:08.0798725
ARC_185_514204_514204,11.1505,40.1418,1,185,2025-11-30T07:57:08.0798725
ARC_304_518165_518165,21.3516,76.8658,1,304,2025-11-30T07:57:08.0798725
ARC_315_514314_514314,23.0000,82.8000,1,315,2025-11-30T07:57:08.0798725
ARC_31_512035_512035,9.8318,35.3946,1,31,2025-11-30T07:57:08.0798725
ARC_379_517175_517006,1.7553,6.3193,1,379,2025-11-30T07:57:08.0798725
ARC_413_515021_514379,12.9883,46.7579,1,413,2025-11-30T07:57:08.0798725
ARC_59_501650_501650,3.1612,11.3804,1,59,2025-11-30T07:57:08.0798725
ARC_406_501000_501000,6.7834,24.4201,1,406,2025-11-30T07:57:08.0798725
ARC_151_515013_515013,47.9786,172.7229,1,151,2025-11-30T07:57:08.0798725
ARC_200_512132_513216,35.9570,129.4451,1,200,2025-11-30T07:57:08.0798725
ARC_116_514036_514036,12.7995,46.0780,1,116,2025-11-30T07:57:08.0798725
ARC_89_513259_513259,6.9104,24.8774,1,89,2025-11-30T07:57:08.0798725
ARC_256_501151_501151,9.9103,35.6772,1,256,2025-11-30T07:57:08.0808809
ARC_187_514212_514212,10.2249,36.8097,1,187,2025-11-30T07:57:08.0808809
ARC_185_514055_514055,12.1186,43.6269,1,185,2025-11-30T07:57:08.0808809
ARC_89_512024_512024,5.9342,21.3632,1,89,2025-11-30T07:57:08.0808809
ARC_186_514212_514212,39.0000,140.4000,1,186,2025-11-30T07:57:08.0808809
ARC_78_502950_502950,4.0969,14.7487,1,78,2025-11-30T07:57:08.0808809
ARC_10_512055_512055,35.0000,126.0000,1,10,2025-11-30T07:57:08.0808809
ARC_30125_503006_503006,40.0000,144.0000,1,30125,2025-11-30T07:57:08.0808809
ARC_277_512003_512003,16.6188,59.8278,1,277,2025-11-30T07:57:08.0808809
ARC_94_501801_501801,25.4025,91.4490,1,94,2025-11-30T07:57:08.0808809
ARC_187_514201_514201,25.0000,90.0000,1,187,2025-11-30T07:57:08.0808809
ARC_206_513262_513262,12.8276,46.1795,1,206,2025-11-30T07:57:08.0808809
ARC_104_519104_519104,6.1164,22.0189,1,104,2025-11-30T07:57:08.0808809
ARC_408_511103_511103,10.7481,38.6930,1,408,2025-11-30T07:57:08.0808809
ARC_127_511309_511309,2.6737,9.6252,1,127,2025-11-30T07:57:08.0808809
ARC_105_519083_519083,15.3896,55.4024,1,105,2025-11-30T07:57:08.0808809
ARC_301_518050_518164,1.8262,6.5743,1,301,2025-11-30T07:57:08.0815258
ARC_105_519087_519087,4.7971,17.2697,1,105,2025-11-30T07:57:08.0815258
ARC_159_502601_502601,24.0000,86.4000,1,159,2025-11-30T07:57:08.0815258
ARC_315_512152_512178,7.2396,26.0626,1,315,2025-11-30T07:57:08.0815258
ARC_418_514211_514211,16.0000,57.6000,1,418,2025-11-30T07:57:08.0815258
ARC_200_514125_514125,0.5185,1.8665,1,200,2025-11-30T07:57:08.0815258
ARC_256_516048_516048,4.4745,16.1081,1,256,2025-11-30T07:57:08.0815258
ARC_61_512170_512170,12.5851,45.3062,1,61,2025-11-30T07:57:08.0815258
ARC_167_514547_514547,6.0000,21.6000,1,167,2025-11-30T07:57:08.0815258
ARC_311_512148_512148,7.9589,28.6520,1,311,2025-11-30T07:57:08.0815258
ARC_137_515144_515144,6.8763,24.7547,1,137,2025-11-30T07:57:08.0815258
ARC_406_516211_516211,6.6619,23.9830,1,406,2025-11-30T07:57:08.0815258
ARC_108_513215_513215,8.0814,29.0929,1,108,2025-11-30T07:57:08.0815258
ARC_274_518003_518003,31.0000,111.6000,1,274,2025-11-30T07:57:08.0815258
ARC_251_502751_502751,25.0000,90.0000,1,251,2025-11-30T07:57:08.0815258
ARC_136_518060_518060,14.0000,50.4000,1,136,2025-11-30T07:57:08.0815258
ARC_33_514246_514246,5.4038,19.4535,1,33,2025-11-30T07:57:08.0815258
ARC_370_513139_513140,18.3925,66.2132,1,370,2025-11-30T07:57:08.0815258
ARC_340_515144_515144,27.0000,97.2000,1,340,2025-11-30T07:57:08.0815258
ARC_147_514175_514175,11.5306,41.5101,1,147,2025-11-30T07:57:08.0815258
ARC_331_517165_517165,4.9986,17.9948,1,331,2025-11-30T07:57:08.0815258
ARC_354_516213_516213,16.0064,57.6229,1,354,2025-11-30T07:57:08.0815258
ARC_136_514174_514277,9.2133,33.1678,1,136,2025-11-30T07:57:08.0815258
ARC_363_502350_500600,8.2758,29.7930,1,363,2025-11-30T07:57:08.0815258
ARC_340_514095_514096,10.0373,36.1343,1,340,2025-11-30T07:57:08.0815258
ARC_340_514113_514113,31.0000,111.6000,1,340,2025-11-30T07:57:08.0815258
ARC_16_513077_513077,8.1355,29.2877,1,16,2025-11-30T07:57:08.0815258
ARC_301_513231_513231,9.5558,34.4007,1,301,2025-11-30T07:57:08.0815258
ARC_85_515142_515142,28.7445,103.4803,1,85,2025-11-30T07:57:08.0815258
ARC_2109_500104_500106,7.9482,28.6135,1,2109,2025-11-30T07:57:08.0815258
ARC_30125_501653_501603,14.6071,52.5857,1,30125,2025-11-30T07:57:08.0815258
ARC_166_501150_501150,3.0000,10.8000,1,166,2025-11-30T07:57:08.0815258
ARC_398_518046_518046,9.3019,33.4867,1,398,2025-11-30T07:57:08.0815258
ARC_33_514029_514029,35.0917,126.3300,1,33,2025-11-30T07:57:08.0815258
ARC_66_517212_517212,19.9034,71.6521,1,66,2025-11-30T07:57:08.0815258
ARC_165_514051_514051,3.0600,11.0160,1,165,2025-11-30T07:57:08.0815258
ARC_423_516245_516245,10.5333,37.9197,1,423,2025-11-30T07:57:08.0815258
ARC_124_516090_515142,24.8822,89.5760,1,124,2025-11-30T07:57:08.0815258
ARC_82_519161_519161,11.3017,40.6861,1,82,2025-11-30T07:57:08.0815258
ARC_59_501751_501751,2.2484,8.0943,1,59,2025-11-30T07:57:08.0815258
ARC_293_515152_515002,15.4656,55.6763,1,293,2025-11-30T07:57:08.0815258
ARC_315_512208_512208,7.7132,27.7676,1,315,2025-11-30T07:57:08.0815258
ARC_A04_510978_511274,49.9604,179.8574,1,A04,2025-11-30T07:57:08.0815258
ARC_298_514214_514214,14.2974,51.4706,1,298,2025-11-30T07:57:08.0815258
ARC_282_514024_514025,14.1614,50.9809,1,282,2025-11-30T07:57:08.0815258
ARC_404_512022_512022,39.0000,140.4000,1,404,2025-11-30T07:57:08.0815258
ARC_128_514258_514258,6.4264,23.1350,1,128,2025-11-30T07:57:08.0815258
ARC_298_514215_514215,29.0000,104.4000,1,298,2025-11-30T07:57:08.0815258
ARC_187_514212_514212,23.0000,82.8000,1,187,2025-11-30T07:57:08.0815258
ARC_73_502600_502600,1.2428,4.4739,1,73,2025-11-30T07:57:08.0815258
ARC_358_500160_500160,14.4049,51.8578,1,358,2025-11-30T07:57:08.0815258
ARC_104_519094_519094,7.3707,26.5345,1,104,2025-11-30T07:57:08.0815258
ARC_210_513269_513269,34.0000,122.4000,1,210,2025-11-30T07:57:08.0815258
ARC_315_514133_514131,24.0000,86.4000,1,315,2025-11-30T07:57:08.0815258
ARC_210_517115_517115,8.0000,28.8000,1,210,2025-11-30T07:57:08.0815258
ARC_273_513258_513253,11.3465,40.8475,1,273,2025-11-30T07:57:08.0815258
ARC_384_513308_513308,6.9374,24.9745,1,384,2025-11-30T07:57:08.0815258
ARC_258_501150_501150,5.0000,18.0000,1,258,2025-11-30T07:57:08.0815258
ARC_82_519080_519080,10.8619,39.1029,1,82,2025-11-30T07:57:08.0815258
ARC_259_501450_501450,7.6145,27.4124,1,259,2025-11-30T07:57:08.0815258
ARC_17_515145_515145,35.6394,128.3018,1,17,2025-11-30T07:57:08.0815258
ARC_25_516051_516051,4.0000,14.4000,1,25,2025-11-30T07:57:08.0815258
ARC_236_515019_515019,11.0450,39.7618,1,236,2025-11-30T07:57:08.0815258
ARC_274_516011_516011,12.0758,43.4729,1,274,2025-11-30T07:57:08.0815258
ARC_35_501852_501950,8.9646,32.2725,1,35,2025-11-30T07:57:08.0815258
ARC_16_513077_513077,6.0000,21.6000,1,16,2025-11-30T07:57:08.0815258
ARC_98_502801_502801,12.3381,44.4170,1,98,2025-11-30T07:57:08.0815258
ARC_98_502901_502901,13.0000,46.8000,1,98,2025-11-30T07:57:08.0815258
ARC_43_516234_515144,15.0603,54.2169,1,43,2025-11-30T07:57:08.0815258
ARC_296_518060_518060,28.8994,104.0378,1,296,2025-11-30T07:57:08.0815258
ARC_440_514041_514041,4.4805,16.1296,1,440,2025-11-30T07:57:08.0815258
ARC_396_517195_517195,11.5410,41.5477,1,396,2025-11-30T07:57:08.0815258
ARC_17_514123_514123,8.4273,30.3384,1,17,2025-11-30T07:57:08.0815258
ARC_28_514343_514343,9.0000,32.4000,1,28,2025-11-30T07:57:08.0815258
ARC_119_514232_514233,13.7710,49.5758,1,119,2025-11-30T07:57:08.0815258
ARC_164_501403_501403,25.0000,90.0000,1,164,2025-11-30T07:57:08.0815258
ARC_315_514411_514411,11.5512,41.5843,1,315,2025-11-30T07:57:08.0815258
ARC_134_514485_514487,10.4029,37.4503,1,134,2025-11-30T07:57:08.0815258
ARC_239_500058_500058,12.0000,43.2000,1,239,2025-11-30T07:57:08.0815258
ARC_228_513082_513082,7.2210,25.9957,1,228,2025-11-30T07:57:08.0815258
ARC_440_514055_514055,46.0232,165.6837,1,440,2025-11-30T07:57:08.0815258
ARC_96_516068_516068,8.9154,32.0954,1,96,2025-11-30T07:57:08.0815258
ARC_98_502801_502801,41.0000,147.6000,1,98,2025-11-30T07:57:08.0815258
ARC_92_515127_515128,10.1754,36.6314,1,92,2025-11-30T07:57:08.0815258
ARC_187_514215_514215,8.3994,30.2378,1,187,2025-11-30T07:57:08.0815258
ARC_379_515025_515025,9.0000,32.4000,1,379,2025-11-30T07:57:08.0815258
ARC_130_500159_500159,2.9876,10.7552,1,130,2025-11-30T07:57:08.0815258
ARC_317_519051_519051,0.0156,0.0563,1,317,2025-11-30T07:57:08.0815258
ARC_30231_518153_518153,6.9740,25.1066,1,30231,2025-11-30T07:57:08.0815258
ARC_210_500107_500107,6.4969,23.3887,1,210,2025-11-30T07:57:08.0815258
ARC_6_501250_501250,10.0049,36.0177,1,6,2025-11-30T07:57:08.0815258
ARC_75_519159_519159,32.1159,115.6172,1,75,2025-11-30T07:57:08.0815258
ARC_134_514033_514037,33.9016,122.0459,1,134,2025-11-30T07:57:08.0815258
ARC_370_513101_513101,10.3681,37.3251,1,370,2025-11-30T07:57:08.0815258
ARC_193_518117_518117,9.5241,34.2869,1,193,2025-11-30T07:57:08.0815258
ARC_241_501301_501301,14.1306,50.8702,1,241,2025-11-30T07:57:08.0815258
ARC_440_514236_514236,6.3003,22.6811,1,440,2025-11-30T07:57:08.0815258
ARC_291_518058_518058,19.6405,70.7057,1,291,2025-11-30T07:57:08.0815258
ARC_177_514154_514346,21.5170,77.4610,1,177,2025-11-30T07:57:08.0815258
